trip_id,vehicle_id,date_id,start_time,end_time,start_battery_pct,end_battery_pct,distance_km,avg_speed_kmph,driving_mode,terrain,elevation_gain_m,outside_temp_c,ac_usage,traffic_condition,energy_consumed_kwh,estimated_range_km,actual_range_achieved_km,battery_health_pct_at_trip,distance_km_was_outlier,outside_temp_c_was_imputed,avg_speed_kmph_was_imputed,ac_usage_was_imputed,driving_mode_was_imputed
21882,203,20260528,2026-05-28 08:55:43.300331393,2026-05-28 09:33:56.037761560,75.5,72.8,11.4,17.9,City,Flat,2,27.1,True,Heavy,1.996,359,428,99.89,False,False,False,False,False
21883,203,20260529,2026-05-29 08:59:26.950647298,2026-05-29 10:56:55.901696249,72.8,64.8,28.0,14.3,City,Hilly,68,28.3,True,Heavy,5.971,362,352,99.88,False,False,False,False,False
21884,203,20260530,2026-05-30 09:21:33.510864762,2026-05-30 09:36:56.587787838,64.8,63.2,7.0,27.3,City,Flat,1,28.0,True,Moderate,1.198,332,438,99.88,False,False,False,False,False
21885,203,20260530,2026-05-30 11:39:53.544754161,2026-05-30 12:23:14.305210434,63.2,59.2,19.0,26.3,City,Flat,3,27.5,False,Moderate,2.976,321,479,99.88,False,False,False,False,False
21886,203,20260601,2026-06-01 09:07:13.912873065,2026-06-01 09:39:51.412873065,78.2,76.2,8.7,16.0,City,Mixed,5,26.6,False,Heavy,1.489,374,438,99.87,False,False,False,False,False
21887,203,20260602,2026-06-02 09:50:59.978407381,2026-06-02 10:42:27.670715073,76.2,71.5,22.3,26.0,City,Flat,11,27.4,False,Moderate,3.549,386,471,99.86,False,False,False,False,False
21888,203,20260603,2026-06-03 06:32:47.116443094,2026-06-03 07:52:22.245976772,71.5,66.1,25.6,19.3,Eco,Flat,12,25.2,True,Heavy,4.032,336,476,99.86,False,True,False,False,False
21889,203,20260604,2026-06-04 06:33:11.620748501,2026-06-04 07:33:11.620748501,66.1,56.7,34.5,34.5,Sport,Flat,39,26.5,True,Heavy,7.036,334,368,99.85,False,False,False,False,False
21890,203,20260605,2026-06-05 06:56:34.180355250,2026-06-05 08:01:59.481560069,97.3,92.9,18.1,16.6,City,Flat,2,29.3,True,Heavy,3.291,461,412,99.85,False,False,False,False,False
21891,203,20260605,2026-06-05 10:12:26.028127609,2026-06-05 11:39:44.123365704,92.9,87.0,27.5,18.9,City,Flat,8,27.3,False,Heavy,4.445,465,464,99.85,False,False,False,False,False
21892,203,20260607,2026-06-07 07:52:54.585761502,2026-06-07 08:22:32.544945175,87.0,83.7,12.1,24.5,City,Hilly,35,29.5,True,Light,2.454,439,370,99.84,False,False,False,False,False
21893,203,20260607,2026-06-07 09:27:09.511112999,2026-06-07 10:53:28.120738667,83.7,78.3,524.4820366309644,18.7,Eco,Mixed,90,27.4,False,Heavy,4.03,408,501,99.84,False,False,False,False,False
21894,203,20260611,2026-06-11 09:51:55.946661508,2026-06-11 10:55:17.345262906,78.3,73.0,30.2,28.6,Eco,Flat,12,26.4,False,Moderate,3.95,367,573,99.82,False,False,False,False,False
21895,203,20260611,2026-06-11 12:15:07.668866515,2026-06-11 12:49:57.991447160,73.0,65.0,28.8,49.6,Sport,Flat,28,26.7,True,Moderate,6.012,348,359,99.82,False,False,False,False,False
21896,203,20260611,2026-06-11 13:17:04.525426936,2026-06-11 14:49:08.663357970,65.0,58.2,26.7,17.4,City,Mixed,91,29.0,True,Heavy,5.095,304,393,99.82,False,False,False,False,False
21897,203,20260612,2026-06-12 09:41:35.225985887,2026-06-12 10:42:38.942800046,95.5,88.6,34.5,33.9,City,Flat,38,27.6,False,Light,5.181,458,499,99.81,False,False,False,False,False
21898,203,20260613,2026-06-13 06:11:46.980718535,2026-06-13 07:07:32.563757404,88.6,83.7,26.3,28.3,Eco,Flat,18,26.0,False,Moderate,3.707,435,532,99.81,False,False,False,False,False
21899,203,20260615,2026-06-15 06:17:41.445349815,2026-06-15 06:48:28.565768663,83.7,81.5,9.8,19.1,City,Flat,7,24.9,False,Heavy,1.618,394,454,99.8,False,False,False,False,False
21900,203,20260619,2026-06-19 08:23:16.091191775,2026-06-19 08:34:40.203341307,81.5,80.3,6.1,32.1,City,Flat,5,29.2,False,Light,0.93,395,492,99.78,False,False,False,False,False
21901,203,20260623,2026-06-23 09:01:54.205761681,2026-06-23 09:28:09.205761681,80.3,78.4,7.7,17.6,City,Flat,1,25.4,True,Heavy,1.394,379,414,99.76,False,False,False,False,False
21902,203,20260625,2026-06-25 08:03:37.181228063,2026-06-25 09:23:11.430155101,78.4,71.6,30.9,23.3,City,Mixed,60,27.4,False,Moderate,5.096,373,455,99.75,False,False,False,False,False
21903,203,20260626,2026-06-26 08:48:40.974213444,2026-06-26 10:25:43.196435666,71.6,65.4,26.2,16.2,City,Mixed,90,27.1,False,Heavy,4.668,357,421,99.75,False,False,False,False,False
21904,203,20260627,2026-06-27 06:55:58.723413756,2026-06-27 07:35:29.455121073,65.4,60.9,21.6,32.8,City,Mixed,58,27.2,False,Light,3.412,324,475,99.74,False,False,False,False,False
21905,203,20260627,2026-06-27 09:44:16.298657148,2026-06-27 10:06:32.494976166,60.9,58.4,12.1,32.6,City,Flat,13,29.0,True,Light,1.893,298,479,99.74,False,False,False,False,False
21906,203,20260627,2026-06-27 11:59:04.947615850,2026-06-27 12:30:47.609212808,58.4,55.7,13.9,26.3,Eco,Mixed,49,26.9,False,Moderate,2.048,276,509,99.74,False,False,False,False,False
21907,203,20260627,2026-06-27 14:41:15.036920432,2026-06-27 15:01:43.952583082,55.7,53.6,8.5,24.9,City,Mixed,7,28.0,True,Moderate,1.545,273,413,99.74,False,False,False,False,False
21908,203,20260628,2026-06-28 07:36:35.603883377,2026-06-28 08:31:48.487318959,79.6,76.1,15.0,16.3,City,Mixed,23,24.9,False,Heavy,2.601,395,433,99.73,False,False,False,False,False
21909,203,20260628,2026-06-28 09:00:02.872949025,2026-06-28 10:25:29.574519705,76.1,70.3,27.2,19.1,City,Flat,30,25.9,False,Heavy,4.376,360,466,99.73,False,False,False,False,False
21910,203,20260701,2026-07-01 07:26:00.258988769,2026-07-01 08:05:41.581945967,70.3,66.8,17.0,25.7,City,Flat,6,23.5,False,Moderate,2.638,347,483,99.72,False,False,False,False,False
21911,203,20260702,2026-07-02 07:56:17.161949072,2026-07-02 08:28:13.511758957,66.8,63.8,14.0,26.3,City,Flat,14,25.9,False,Moderate,2.227,314,471,99.72,False,False,False,False,False
21912,203,20260703,2026-07-03 09:38:52.563121361,2026-07-03 10:06:10.268039393,63.8,61.5,11.1,24.4,City,Flat,7,24.6,True,Moderate,1.75,317,476,99.71,False,False,False,False,False
21913,203,20260703,2026-07-03 12:07:03.054911770,2026-07-03 12:20:30.462319177,61.5,58.6,10.9,48.6,Sport,Flat,9,25.0,True,Moderate,2.194,307,373,99.71,False,False,False,False,False
21914,203,20260704,2026-07-04 07:14:45.035693359,2026-07-04 08:32:51.522179845,80.1,72.9,28.9,22.2,City,Mixed,17,23.5,True,Moderate,5.414,395,400,99.71,False,False,False,False,False
21915,203,20260704,2026-07-04 09:40:41.908981862,2026-07-04 10:52:02.636254589,72.9,65.7,32.7,27.5,City,Flat,15,26.8,True,Moderate,5.421,351,452,99.7,False,False,False,False,False
21916,203,20260706,2026-07-06 06:22:41.671167610,2026-07-06 07:39:31.625918741,65.7,59.7,28.3,22.1,Eco,Hilly,60,27.0,False,Moderate,4.51,324,471,99.69,False,False,False,False,False
21917,203,20260706,2026-07-06 10:21:49.617109055,2026-07-06 11:12:35.770955208,59.7,55.1,22.0,26.0,City,Flat,13,26.4,False,Moderate,3.485,297,473,99.69,False,False,False,False,False
21918,203,20260707,2026-07-07 07:17:10.473186956,2026-07-07 08:10:51.525818534,98.9,95.6,15.3,17.1,City,Flat,3,25.2,False,Heavy,2.469,472,465,99.69,False,False,False,False,False
21919,203,20260709,2026-07-09 07:51:39.096080646,2026-07-09 08:49:54.579951613,95.6,89.4,30.1,31.0,City,Mixed,26,27.8,False,Light,4.625,480,488,99.68,False,False,False,False,False
21920,203,20260710,2026-07-10 08:25:40.164099430,2026-07-10 09:38:21.454422010,89.4,82.7,33.8,27.9,Eco,Flat,35,27.1,True,Moderate,5.047,427,502,99.67,False,False,False,False,False
21921,203,20260710,2026-07-10 10:49:43.892823519,2026-07-10 11:15:35.616961450,82.7,81.1,7.5,17.4,City,Flat,7,24.6,False,Heavy,1.218,401,462,99.67,False,False,False,False,False
21922,203,20260712,2026-07-12 09:40:21.488220128,2026-07-12 10:03:40.451950697,81.1,78.5,15.0,38.6,Eco,Flat,6,26.8,False,Light,1.979,383,568,99.66,False,False,False,False,False
21923,203,20260718,2026-07-18 09:01:36.482180867,2026-07-18 10:10:02.267304833,78.5,72.6,27.6,24.2,City,Flat,28,25.8,True,Moderate,4.448,393,465,99.64,False,False,False,False,False
21924,203,20260719,2026-07-19 07:50:30.593003559,2026-07-19 08:21:32.661969076,72.6,70.5,9.0,17.4,City,Flat,3,23.9,True,Heavy,1.55,359,435,99.63,False,False,False,False,False
21925,203,20260720,2026-07-20 08:57:19.672364295,2026-07-20 09:15:33.665297157,70.5,68.8,8.6,28.3,Eco,Hilly,10,24.9,False,Light,1.304,342,495,99.63,False,False,False,False,False
21926,203,20260720,2026-07-20 11:19:17.527618345,2026-07-20 11:58:36.533829525,68.8,64.5,21.1,32.2,City,Flat,21,26.2,True,Light,3.227,345,490,99.63,False,False,False,False,False
21927,203,20260720,2026-07-20 14:24:25.347321018,2026-07-20 15:02:57.930102474,64.5,61.2,19.4,30.2,Eco,Flat,19,23.8,False,Moderate,2.494,313,583,99.63,False,False,False,False,False
21928,203,20260722,2026-07-22 07:45:13.490321735,2026-07-22 08:31:42.501310745,61.2,58.4,14.1,18.2,Eco,Mixed,49,27.3,False,Heavy,2.112,292,501,99.62,False,False,False,False,False
21929,203,20260722,2026-07-22 10:56:10.392396034,2026-07-22 11:16:35.244467039,58.4,55.9,11.5,33.8,City,Flat,7,23.6,True,Light,1.897,289,455,99.62,False,False,False,False,False
21930,203,20260724,2026-07-24 07:01:30.028812599,2026-07-24 07:48:45.783002543,80.4,77.4,14.1,17.9,City,Flat,6,27.3,False,Heavy,2.241,385,472,99.61,False,False,False,False,False
21931,203,20260725,2026-07-25 06:24:55.081721409,2026-07-25 07:06:11.591788523,77.4,71.3,20.5,29.8,Sport,Mixed,31,25.7,False,Heavy,4.548,371,338,99.6,False,False,False,False,False
21932,203,20260725,2026-07-25 07:34:10.599746368,2026-07-25 07:42:18.207815532,71.3,70.4,4.7,24.4,City,Flat,5,26.3,False,Light,0.69,352,511,99.6,False,False,True,False,False
21933,203,20260726,2026-07-26 06:52:12.924572358,2026-07-26 07:09:04.603404474,70.4,68.8,7.7,27.4,City,Flat,5,23.2,False,Moderate,1.226,331,471,99.6,False,False,False,False,False
21934,203,20260726,2026-07-26 09:41:08.957352966,2026-07-26 10:56:22.390188786,68.8,61.6,33.6,26.8,City,Flat,38,24.5,False,Moderate,5.378,341,469,99.6,False,False,False,False,False
21935,203,20260727,2026-07-27 09:13:31.420815501,2026-07-27 09:48:06.967535182,61.6,54.3,29.0,50.3,Sport,Flat,7,23.3,False,Moderate,5.455,290,399,99.59,False,False,False,False,False
21936,203,20260728,2026-07-28 08:01:32.583501336,2026-07-28 09:38:39.173096711,95.1,88.1,28.0,17.3,City,Mixed,90,25.3,True,Heavy,5.265,452,399,99.59,False,False,False,False,False
21937,203,20260729,2026-07-29 08:57:47.685160613,2026-07-29 09:26:20.788608888,88.1,85.7,13.8,29.0,Eco,Flat,4,25.9,False,Moderate,1.801,434,575,99.58,False,False,False,False,False
21938,203,20260729,2026-07-29 12:21:06.176690219,2026-07-29 12:59:28.502271614,85.7,82.2,16.5,25.8,City,Flat,14,23.1,False,Moderate,2.654,398,466,99.58,False,False,False,False,False
21939,203,20260731,2026-07-31 08:13:53.907092652,2026-07-31 08:57:39.471002426,82.2,78.0,19.4,26.6,Eco,Mixed,49,25.2,True,Moderate,3.124,395,466,99.57,False,False,False,False,False
21940,203,20260801,2026-08-01 09:37:48.732894853,2026-08-01 10:53:37.119991627,78.0,72.4,23.5,18.6,City,Flat,23,20.9,True,Heavy,4.186,372,421,99.57,False,False,False,False,False
21941,203,20260802,2026-08-02 06:05:27.168337178,2026-08-02 06:34:23.481186340,72.4,65.7,25.9,53.7,Sport,Mixed,55,24.4,False,Light,5.017,356,387,99.56,False,False,False,False,False
21942,203,20260802,2026-08-02 08:29:08.933117480,2026-08-02 09:25:10.378900612,65.7,59.0,31.0,33.2,City,Flat,25,21.4,True,Light,5.029,325,462,99.56,False,False,False,False,False
21943,203,20260804,2026-08-04 08:50:38.796305364,2026-08-04 09:04:14.180920748,94.2,93.0,5.3,23.4,City,Mixed,10,24.2,True,Moderate,0.924,472,430,99.55,False,False,False,False,False
21944,203,20260804,2026-08-04 09:46:14.902004757,2026-08-04 10:43:29.384763377,93.0,87.3,24.9,26.1,City,Flat,27,22.8,True,Moderate,4.278,437,437,99.55,False,False,False,False,False
21945,203,20260804,2026-08-04 12:36:09.798339141,2026-08-04 14:18:44.637048818,87.3,79.6,31.8,18.6,City,Hilly,276,23.5,False,Moderate,5.759,447,414,99.55,False,False,False,False,False
21946,203,20260805,2026-08-05 07:07:18.848256797,2026-08-05 08:18:51.735286085,79.6,73.8,28.5,23.9,City,Flat,21,21.7,False,Moderate,4.381,385,488,99.55,False,False,False,False,False
21947,203,20260805,2026-08-05 09:45:50.485541322,2026-08-05 09:58:44.987533353,73.8,72.7,5.4,25.1,City,Flat,3,22.6,False,Moderate,0.832,361,487,99.54,False,False,False,False,False
21948,203,20260806,2026-08-06 08:22:49.081941384,2026-08-06 10:04:43.367655669,72.7,65.7,32.1,18.9,City,Flat,35,21.2,False,Heavy,5.286,338,455,99.54,False,False,False,False,False
21949,203,20260807,2026-08-07 08:00:37.165250882,2026-08-07 08:31:28.229080669,65.7,57.8,29.0,56.4,Sport,Mixed,50,21.6,False,Light,5.914,331,368,99.53,False,False,False,False,False
21950,203,20260807,2026-08-07 09:59:50.032134047,2026-08-07 11:15:59.828052414,57.8,50.1,31.1,24.5,City,Mixed,94,25.2,True,Moderate,5.738,288,407,99.53,False,False,False,False,False
21951,203,20260808,2026-08-08 08:54:56.709234141,2026-08-08 09:49:48.137805569,83.2,78.4,22.4,24.5,City,Mixed,43,24.4,False,Moderate,3.564,395,471,99.53,False,False,False,False,False
21952,203,20260809,2026-08-09 09:27:54.961864392,2026-08-09 10:43:54.961864392,78.4,71.5,28.5,22.5,City,Mixed,47,23.6,True,Moderate,5.169,401,414,99.52,False,False,False,False,False
21953,203,20260809,2026-08-09 12:07:22.138319398,2026-08-09 12:18:07.138319398,71.5,70.6,4.3,24.0,City,Flat,2,20.8,False,Moderate,0.663,355,486,99.52,False,False,False,False,False
21954,203,20260810,2026-08-10 07:49:12.731020502,2026-08-10 08:01:26.064353835,70.6,69.4,5.5,27.0,City,Flat,4,21.5,False,Moderate,0.872,331,473,99.52,False,False,False,False,False
21955,203,20260811,2026-08-11 09:51:41.273535182,2026-08-11 10:51:21.601404034,69.4,65.1,18.2,18.3,City,Flat,11,23.4,True,Heavy,3.241,324,421,99.51,False,False,False,False,False
21956,203,20260813,2026-08-13 06:47:47.030426003,2026-08-13 08:23:09.135689160,65.1,58.5,30.2,19.0,City,Flat,14,25.2,False,Heavy,4.96,307,457,99.5,False,True,False,False,False
21957,203,20260813,2026-08-13 09:20:54.763349762,2026-08-13 10:24:38.887863380,58.5,53.2,27.3,25.7,City,Flat,25,24.3,False,Moderate,4.007,290,511,99.5,False,False,False,False,False
21958,203,20260815,2026-08-15 06:50:09.980869304,2026-08-15 07:11:23.292766410,97.4,95.5,11.0,31.1,Eco,Flat,11,21.8,False,Moderate,1.454,493,567,99.49,False,False,False,False,False
21959,203,20260815,2026-08-15 07:59:50.761380325,2026-08-15 09:42:56.968276876,95.5,88.3,29.9,17.4,City,Flat,24,24.7,True,Heavy,5.415,455,414,99.49,False,False,False,False,False
21960,203,20260815,2026-08-15 10:55:38.816784069,2026-08-15 11:12:10.653518762,88.3,87.2,5.4,19.6,Eco,Flat,2,21.5,True,Heavy,0.788,429,514,99.49,False,False,False,False,False
21961,203,20260816,2026-08-16 08:33:36.671655544,2026-08-16 08:48:50.734155544,87.2,85.9,6.5,25.6,City,Flat,2,24.0,False,Moderate,0.953,419,512,99.49,False,False,False,False,False
21962,203,20260816,2026-08-16 10:51:32.472515956,2026-08-16 11:05:01.939971577,85.9,84.4,7.6,33.8,City,Flat,8,23.0,False,Light,1.092,410,522,99.49,False,False,False,False,False
21963,203,20260817,2026-08-17 07:15:20.469348007,2026-08-17 07:32:42.574611164,84.4,83.2,5.5,19.0,City,Flat,4,21.2,True,Heavy,0.916,426,450,99.48,False,False,False,False,False
21964,203,20260818,2026-08-18 07:53:06.664046787,2026-08-18 08:59:00.762407442,83.2,76.6,26.8,24.4,City,Hilly,203,22.0,False,Light,4.978,396,404,99.48,False,False,False,False,False
21965,203,20260818,2026-08-18 10:11:24.885441894,2026-08-18 10:43:32.918914697,76.6,73.7,12.8,23.9,City,Mixed,32,23.5,False,Moderate,2.169,367,443,99.48,False,False,False,False,False
21966,203,20260819,2026-08-19 08:26:21.427517094,2026-08-19 09:41:21.427517094,73.7,66.2,33.5,26.8,City,Flat,20,25.2,True,Moderate,5.634,352,446,99.47,False,False,False,False,False
21967,203,20260819,2026-08-19 12:18:28.469872483,2026-08-19 12:39:45.889227321,66.2,64.0,11.0,31.0,Eco,Flat,3,25.3,True,Moderate,1.653,336,499,99.47,False,False,False,False,False
21968,203,20260820,2026-08-20 06:56:43.730678860,2026-08-20 07:37:39.222008339,64.0,61.5,11.8,17.3,City,Flat,3,22.1,False,Heavy,1.898,325,466,99.47,False,False,False,False,False
21969,203,20260820,2026-08-20 10:08:54.204665456,2026-08-20 11:03:07.415674630,61.5,57.1,19.7,21.8,Eco,Hilly,146,22.5,False,Moderate,3.281,287,450,99.47,False,False,False,False,False
21970,203,20260820,2026-08-20 12:54:25.088777641,2026-08-20 13:50:49.088777641,57.1,49.9,32.9,35.0,City,Flat,9,21.4,True,Light,5.434,272,454,99.47,False,False,False,False,False
21971,203,20260820,2026-08-20 15:33:18.715363418,2026-08-20 17:02:21.873258154,49.9,44.1,28.2,19.0,City,Flat,6,21.7,False,Heavy,4.331,237,488,99.47,False,False,False,False,False
21972,203,20260821,2026-08-21 09:06:55.286356684,2026-08-21 10:14:44.036356684,82.6,78.7,21.7,19.2,Eco,Flat,18,25.3,False,Heavy,2.922,418,557,99.46,False,False,False,False,False
21973,203,20260823,2026-08-23 09:31:00.152963827,2026-08-23 10:16:37.343046471,78.7,74.6,18.4,24.2,City,Mixed,31,23.8,False,Moderate,3.041,400,454,99.45,False,False,False,False,False
21974,203,20260823,2026-08-23 13:11:14.674303750,2026-08-23 13:33:06.198467318,74.6,72.8,9.8,26.9,Eco,Mixed,11,22.9,False,Moderate,1.365,356,538,99.45,False,False,False,False,False
21975,203,20260823,2026-08-23 14:46:48.649083764,2026-08-23 15:21:18.284711294,72.8,70.0,14.2,24.7,City,Flat,12,21.2,False,Moderate,2.078,365,513,99.45,False,False,False,False,False
21976,203,20260823,2026-08-23 18:17:16.504819984,2026-08-23 18:24:44.903396496,70.0,68.2,7.0,56.2,Sport,Mixed,3,21.1,False,Light,1.315,326,399,99.45,False,False,False,False,False
21977,203,20260823,2026-08-23 19:30:24.657303881,2026-08-23 19:53:18.067708505,68.2,66.7,6.6,17.3,City,Flat,3,20.5,True,Heavy,1.154,347,429,99.45,False,False,False,False,False
21978,203,20260824,2026-08-24 09:05:00.482000395,2026-08-24 10:19:56.334534957,66.7,60.8,27.1,21.7,City,Mixed,104,23.4,False,Moderate,4.423,327,460,99.44,False,False,False,False,False
21979,203,20260824,2026-08-24 13:11:43.109497277,2026-08-24 14:15:15.655622738,60.8,55.6,28.7,27.1,Eco,Flat,9,23.6,False,Moderate,3.93,298,548,99.44,False,False,False,False,False
21980,203,20260825,2026-08-25 06:08:00.250950123,2026-08-25 07:10:01.723342761,55.6,49.2,33.7,32.6,City,Flat,7,25.2,False,Light,4.772,278,530,99.44,False,True,False,False,False
21981,203,20260826,2026-08-26 07:31:13.626933961,2026-08-26 09:16:44.661416719,98.6,91.6,30.6,17.4,City,Flat,35,24.9,True,Heavy,5.237,464,438,99.43,False,False,False,False,False
21982,203,20260829,2026-08-29 08:26:32.602262778,2026-08-29 09:16:29.009448406,91.6,88.3,13.9,16.7,Eco,Hilly,74,22.5,False,Heavy,2.486,443,419,99.42,False,False,False,False,False
21983,203,20260830,2026-08-30 08:44:27.905953593,2026-08-30 09:15:39.429132400,88.3,85.0,15.7,30.2,City,Mixed,22,21.5,False,Light,2.455,441,480,99.41,False,False,False,False,False
21984,203,20260831,2026-08-31 07:58:11.038426394,2026-08-31 09:12:57.994948133,85.0,80.3,25.8,20.7,Eco,Flat,14,22.5,False,Heavy,3.488,416,555,99.41,False,False,False,False,False
21985,203,20260902,2026-09-02 07:50:39.282838955,2026-09-02 08:13:30.711410383,80.3,77.7,10.4,27.3,City,Hilly,33,18.7,False,Light,1.929,392,404,99.4,False,False,False,False,False
21986,203,20260904,2026-09-04 09:30:22.295405019,2026-09-04 09:50:34.730638179,77.7,76.3,6.5,19.3,City,Flat,6,21.8,False,Heavy,1.043,369,467,99.39,False,False,False,False,False
21987,203,20260906,2026-09-06 07:48:42.852275287,2026-09-06 08:13:50.705678428,76.3,74.6,8.0,19.1,City,Flat,5,22.1,False,Heavy,1.277,379,470,99.38,False,False,False,False,False
21988,203,20260908,2026-09-08 06:51:27.080490130,2026-09-08 07:32:40.700122031,74.6,72.1,11.2,16.3,City,Mixed,6,21.3,False,Heavy,1.89,358,444,99.37,False,False,False,False,False
21989,203,20260910,2026-09-10 07:13:36.928496762,2026-09-10 07:53:58.357068190,72.1,69.3,11.3,16.8,City,Mixed,16,22.0,True,Heavy,2.111,355,401,99.36,False,False,False,False,False
21990,203,20260910,2026-09-10 08:38:54.821352690,2026-09-10 09:38:54.821352690,69.3,65.5,15.4,15.4,City,Mixed,14,20.4,True,Heavy,2.879,349,401,99.36,False,False,False,False,False
21991,203,20260911,2026-09-11 07:31:35.143932294,2026-09-11 08:28:51.041368191,65.5,58.8,33.5,35.1,City,Flat,12,19.3,False,Light,4.998,321,503,99.36,False,False,False,False,False
21992,203,20260912,2026-09-12 09:36:46.421833097,2026-09-12 10:39:42.892421332,81.2,74.5,32.1,30.6,City,Mixed,76,25.2,False,Light,5.039,386,478,99.35,False,True,False,False,False
21993,203,20260913,2026-09-13 09:07:59.825970542,2026-09-13 10:20:34.316988506,74.5,69.9,20.2,16.7,City,Mixed,30,21.2,False,Heavy,3.434,376,441,99.35,False,False,False,False,False
21994,203,20260914,2026-09-14 08:51:45.347988418,2026-09-14 09:09:01.197045021,69.9,68.7,6.1,21.2,Eco,Flat,6,20.1,False,Heavy,0.892,356,513,99.34,False,False,False,False,False
21995,203,20260915,2026-09-15 06:27:08.706461680,2026-09-15 07:47:43.852905194,68.7,61.9,32.1,23.9,City,Mixed,77,20.7,False,Moderate,5.089,319,473,99.34,False,False,False,False,True
21996,203,20260916,2026-09-16 06:03:05.393988128,2026-09-16 06:34:19.774153417,61.9,58.6,18.9,36.3,Eco,Flat,16,20.6,False,Light,2.456,288,577,99.33,False,False,False,False,False
21997,203,20260917,2026-09-17 06:41:54.242919327,2026-09-17 07:49:25.855822552,79.7,74.0,31.4,27.9,Eco,Flat,18,22.7,False,Moderate,4.242,381,555,99.33,False,False,False,False,False
21998,203,20260917,2026-09-17 10:20:41.959775929,2026-09-17 11:07:04.854512771,74.0,69.2,23.5,30.4,City,Flat,10,20.8,False,Light,3.584,367,492,99.33,False,False,False,False,False
21999,203,20260917,2026-09-17 12:15:34.304340400,2026-09-17 12:39:46.238042057,69.2,67.7,7.3,18.1,Eco,Mixed,23,21.9,False,Heavy,1.132,330,484,99.33,False,False,False,False,False
22000,203,20260918,2026-09-18 06:48:51.493915745,2026-09-18 07:23:53.115537366,67.7,65.0,10.8,18.5,City,Hilly,31,21.3,False,Moderate,2.03,333,399,99.32,False,False,False,False,False
22001,203,20260918,2026-09-18 09:42:57.633651277,2026-09-18 10:26:23.081122094,65.0,61.1,18.6,25.7,Eco,Mixed,12,22.2,True,Moderate,2.947,315,473,99.32,False,False,False,False,False
22002,203,20260919,2026-09-19 09:16:01.375624808,2026-09-19 09:57:58.858142290,61.1,58.4,10.0,14.3,City,Hilly,54,21.3,False,Heavy,2.017,293,372,99.32,False,False,False,False,False
22003,204,20260325,2026-03-25 08:07:37.705863989,2026-03-25 12:21:08.392886889,100.0,50.4,110.7,26.2,City,Flat,34,29.3,False,Moderate,14.876,207,223,97.38,False,False,False,False,False
22004,204,20260327,2026-03-27 09:26:29.555355984,2026-03-27 11:18:48.016894445,87.8,57.8,58.4,31.2,City,Mixed,110,29.7,True,Light,8.999,183,195,97.36,False,False,False,False,False
22005,204,20260328,2026-03-28 09:30:15.539463928,2026-03-28 11:46:42.968035356,57.8,5.0,79.6,35.0,Sport,Flat,21,33.7,True,Heavy,15.84,122,151,97.35,False,False,False,False,False
22006,204,20260404,2026-04-04 07:22:35.904742614,2026-04-04 08:30:05.904742614,76.5,30.3,70.2,62.4,Sport,Flat,31,37.8,True,Light,13.847,172,152,97.3,False,False,False,False,False
22007,204,20260405,2026-04-05 09:47:22.183279994,2026-04-05 12:03:14.564232374,77.1,52.5,42.8,18.9,City,Flat,34,38.4,True,Heavy,7.369,169,174,97.29,False,False,False,False,False
22008,204,20260406,2026-04-06 09:47:19.676482366,2026-04-06 10:18:07.837017483,97.3,79.9,30.7,59.8,Sport,Flat,5,34.1,True,Light,5.212,201,177,97.28,False,False,False,False,False
22009,204,20260409,2026-04-09 08:26:40.309882540,2026-04-09 10:14:03.114310584,79.9,51.9,48.5,27.1,City,Flat,52,38.1,True,Moderate,8.396,173,173,97.26,False,False,False,False,False
22010,204,20260409,2026-04-09 13:10:47.136285807,2026-04-09 16:23:51.572083472,51.9,5.0,82.7,25.7,City,Flat,19,37.1,True,Moderate,14.07,115,176,97.26,False,False,False,False,False
22011,204,20260410,2026-04-10 08:20:55.782278121,2026-04-10 10:38:00.172522023,75.5,50.0,56.2,24.6,Eco,Mixed,142,34.4,True,Moderate,7.645,164,221,97.25,False,False,False,False,False
22012,204,20260412,2026-04-12 09:02:33.922841794,2026-04-12 11:49:06.843195776,82.8,5.0,94.1,33.9,Sport,Hilly,454,38.3,True,Moderate,23.34,173,121,97.23,False,False,False,False,False
22013,204,20260414,2026-04-14 09:33:18.134343379,2026-04-14 12:38:42.552948030,85.3,14.3,106.3,34.4,Sport,Flat,127,35.6,False,Heavy,21.311,190,150,97.22,False,False,False,False,False
22014,204,20260420,2026-04-20 09:35:32.048894471,2026-04-20 11:40:52.048894471,96.9,48.0,65.8,31.5,Sport,Flat,71,35.7,True,Heavy,14.66,202,135,97.17,False,False,False,False,False
22015,204,20260422,2026-04-22 09:29:46.173775237,2026-04-22 10:30:06.436439402,98.6,64.4,53.6,53.3,Sport,Mixed,124,37.3,False,Light,10.271,210,157,97.15,False,False,False,False,False
22016,204,20260425,2026-04-25 09:02:22.368610968,2026-04-25 12:37:31.244350612,64.4,34.9,60.6,16.9,City,Flat,58,34.1,False,Heavy,8.845,138,206,97.13,False,False,False,False,False
22017,204,20260430,2026-04-30 06:12:01.782401789,2026-04-30 07:42:49.150822841,76.0,43.7,46.0,30.4,Sport,Flat,11,35.9,True,Heavy,9.688,169,142,97.09,False,False,False,False,False
22018,204,20260502,2026-05-02 08:18:39.194351277,2026-05-02 09:03:39.194351276,87.8,64.0,35.4,47.2,Sport,Flat,8,37.3,True,Moderate,7.135,188,149,97.08,False,False,False,False,False
